# SGMC efficiency summary
# nProtons per variant: 100
# Scan dimensions: beamSpotHist x threshold x stoppingFile x DeIndex
# central value is the median across variants
# lower / upper are the min / max efficiency across variants
# errors are 1-sigma statistical, = efficiency / sqrt(h6)

============================================================
Proton energy: 0.2501 MeV (250 keV)
  Total energy deposited : 24.9887 MeV
  Expected electrons     : 9618.0379  (from E/W)
  Summed electrons       : 961166
  Variants evaluated     : 81
  Central (median) : eff = 1.0000 +/- 0.1000   [beamSpot=BeamSpot_1, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=0, h6=100]
  Lower  (min)     : eff = 0.9800 +/- 0.0990   [beamSpot=BeamSpot_2, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=98]
  Upper  (max)     : eff = 1.0000 +/- 0.1000   [beamSpot=BeamSpot_2, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=1, h6=100]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
  Upper  (max)     : eff = 0.9000 +/- 0.0949   [beamSpot=BeamSpot_1, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=0, h6=90]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0       70     0.7000     0.0837
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0       73     0.7300     0.0854
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0       76     0.7600     0.0872
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1       72     0.7200     0.0849
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1       75     0.7500     0.0866
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1       80     0.8000     0.0894
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2       76     0.7600     0.0872
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2       78     0.7800     0.0883
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2       79     0.7900     0.0889
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0       85     0.8500     0.0922
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0       85     0.8500     0.0922
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0       90     0.9000     0.0949
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1       69     0.6900     0.0831
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1       70     0.7000     0.0837
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1       73     0.7300     0.0854
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2       77     0.7700     0.0877
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2       83     0.8300     0.0911
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2       84     0.8400     0.0917
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0       61     0.6100     0.0781
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0       67     0.6700     0.0819
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0       71     0.7100     0.0843
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1       75     0.7500     0.0866
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1       75     0.7500     0.0866
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1       81     0.8100     0.0900
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2       66     0.6600     0.0812
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2       71     0.7100     0.0843
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2       73     0.7300     0.0854
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0       74     0.7400     0.0860
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0       75     0.7500     0.0866
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0       79     0.7900     0.0889
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1       69     0.6900     0.0831
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1       73     0.7300     0.0854
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1       76     0.7600     0.0872
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2       65     0.6500     0.0806
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2       68     0.6800     0.0825
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2       75     0.7500     0.0866
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0       78     0.7800     0.0883
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0       78     0.7800     0.0883
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0       80     0.8000     0.0894
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1       71     0.7100     0.0843
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1       73     0.7300     0.0854
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1       77     0.7700     0.0877
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2       84     0.8400     0.0917
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2       86     0.8600     0.0927
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2       88     0.8800     0.0938
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0       64     0.6400     0.0800
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0       68     0.6800     0.0825
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0       72     0.7200     0.0849
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1       67     0.6700     0.0819
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1       69     0.6900     0.0831
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       70     0.7000     0.0837
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2       63     0.6300     0.0794
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2       68     0.6800     0.0825
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2       70     0.7000     0.0837
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0       62     0.6200     0.0787
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0       67     0.6700     0.0819
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0       72     0.7200     0.0849
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1       77     0.7700     0.0877
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1       81     0.8100     0.0900
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1       86     0.8600     0.0927
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2       74     0.7400     0.0860
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2       78     0.7800     0.0883
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2       79     0.7900     0.0889
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0       83     0.8300     0.0911
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0       83     0.8300     0.0911
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0       87     0.8700     0.0933
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1       81     0.8100     0.0900
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1       87     0.8700     0.0933
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1       87     0.8700     0.0933
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2       76     0.7600     0.0872
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2       80     0.8000     0.0894
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2       82     0.8200     0.0906
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0       70     0.7000     0.0837
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       72     0.7200     0.0849
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       78     0.7800     0.0883
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1       65     0.6500     0.0806
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1       66     0.6600     0.0812
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1       71     0.7100     0.0843
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2       68     0.6800     0.0825
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       75     0.7500     0.0866
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       78     0.7800     0.0883

============================================================
Proton energy: 1.1843 MeV (1184 keV)
  Total energy deposited : 118.4405 MeV
  Expected electrons     : 45551.0273  (from E/W)
  Summed electrons       : 4556033
  Variants evaluated     : 81
  Central (median) : eff = 0.6100 +/- 0.0781   [beamSpot=BeamSpot_0, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=0, h6=61]
  Lower  (min)     : eff = 0.4600 +/- 0.0678   [beamSpot=BeamSpot_2, threshold=192, stoppingFile=data/stoppingPower96percent.txt, DeIdx=2, h6=46]
  Upper  (max)     : eff = 0.7800 +/- 0.0883   [beamSpot=BeamSpot_1, threshold=769, stoppingFile=data/stoppingPower96percent.txt, DeIdx=0, h6=78]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0       49     0.4900     0.0700
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0       51     0.5100     0.0714
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0       61     0.6100     0.0781
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1       65     0.6500     0.0806
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1       67     0.6700     0.0819
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1       69     0.6900     0.0831
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2       51     0.5100     0.0714
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2       54     0.5400     0.0735
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2       61     0.6100     0.0781
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0       69     0.6900     0.0831
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0       73     0.7300     0.0854
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0       78     0.7800     0.0883
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1       71     0.7100     0.0843
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1       73     0.7300     0.0854
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1       77     0.7700     0.0877
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2       64     0.6400     0.0800
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2       67     0.6700     0.0819
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2       73     0.7300     0.0854
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0       54     0.5400     0.0735
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0       58     0.5800     0.0762
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0       59     0.5900     0.0768
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1       56     0.5600     0.0748
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1       58     0.5800     0.0762
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1       60     0.6000     0.0775
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2       53     0.5300     0.0728
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2       56     0.5600     0.0748
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2       59     0.5900     0.0768
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0       54     0.5400     0.0735
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0       57     0.5700     0.0755
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0       61     0.6100     0.0781
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1       51     0.5100     0.0714
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1       52     0.5200     0.0721
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1       56     0.5600     0.0748
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2       55     0.5500     0.0742
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2       57     0.5700     0.0755
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2       60     0.6000     0.0775
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0       73     0.7300     0.0854
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0       77     0.7700     0.0877
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0       78     0.7800     0.0883
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1       54     0.5400     0.0735
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1       56     0.5600     0.0748
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1       61     0.6100     0.0781
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2       66     0.6600     0.0812
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2       68     0.6800     0.0825
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2       73     0.7300     0.0854
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0       56     0.5600     0.0748
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0       59     0.5900     0.0768
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0       60     0.6000     0.0775
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1       57     0.5700     0.0755
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1       59     0.5900     0.0768
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       62     0.6200     0.0787
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2       46     0.4600     0.0678
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2       47     0.4700     0.0686
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2       55     0.5500     0.0742
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0       56     0.5600     0.0748
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0       58     0.5800     0.0762
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0       64     0.6400     0.0800
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1       62     0.6200     0.0787
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1       66     0.6600     0.0812
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1       68     0.6800     0.0825
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2       58     0.5800     0.0762
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2       62     0.6200     0.0787
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2       66     0.6600     0.0812
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0       65     0.6500     0.0806
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0       67     0.6700     0.0819
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0       74     0.7400     0.0860
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1       72     0.7200     0.0849
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1       74     0.7400     0.0860
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1       77     0.7700     0.0877
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2       69     0.6900     0.0831
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2       72     0.7200     0.0849
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2       76     0.7600     0.0872
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0       51     0.5100     0.0714
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       55     0.5500     0.0742
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       59     0.5900     0.0768
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1       58     0.5800     0.0762
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1       60     0.6000     0.0775
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1       66     0.6600     0.0812
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2       61     0.6100     0.0781
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       62     0.6200     0.0787
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       67     0.6700     0.0819

============================================================
Proton energy: 1.5234 MeV (1523 keV)
  Total energy deposited : 152.1709 MeV
  Expected electrons     : 58593.0867  (from E/W)
  Summed electrons       : 5853047
  Variants evaluated     : 81
  Central (median) : eff = 0.3400 +/- 0.0583   [beamSpot=BeamSpot_2, threshold=192, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=0, h6=34]
  Lower  (min)     : eff = 0.2000 +/- 0.0447   [beamSpot=BeamSpot_0, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=0, h6=20]
  Upper  (max)     : eff = 0.5000 +/- 0.0707   [beamSpot=BeamSpot_2, threshold=769, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=50]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0       40     0.4000     0.0632
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0       42     0.4200     0.0648
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0       44     0.4400     0.0663
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1       27     0.2700     0.0520
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1       27     0.2700     0.0520
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1       30     0.3000     0.0548
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2       39     0.3900     0.0624
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2       42     0.4200     0.0648
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2       47     0.4700     0.0686
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0       28     0.2800     0.0529
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0       31     0.3100     0.0557
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0       34     0.3400     0.0583
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1       35     0.3500     0.0592
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1       36     0.3600     0.0600
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1       40     0.4000     0.0632
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2       34     0.3400     0.0583
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2       35     0.3500     0.0592
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2       36     0.3600     0.0600
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0       34     0.3400     0.0583
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0       37     0.3700     0.0608
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0       41     0.4100     0.0640
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1       33     0.3300     0.0574
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1       34     0.3400     0.0583
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1       39     0.3900     0.0624
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2       35     0.3500     0.0592
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2       35     0.3500     0.0592
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2       37     0.3700     0.0608
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0       25     0.2500     0.0500
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0       26     0.2600     0.0510
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0       28     0.2800     0.0529
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1       30     0.3000     0.0548
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1       30     0.3000     0.0548
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1       34     0.3400     0.0583
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2       26     0.2600     0.0510
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2       28     0.2800     0.0529
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2       31     0.3100     0.0557
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0       33     0.3300     0.0574
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0       33     0.3300     0.0574
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0       35     0.3500     0.0592
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1       29     0.2900     0.0539
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1       30     0.3000     0.0548
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1       33     0.3300     0.0574
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2       25     0.2500     0.0500
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2       28     0.2800     0.0529
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2       31     0.3100     0.0557
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0       27     0.2700     0.0520
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0       30     0.3000     0.0548
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0       31     0.3100     0.0557
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1       31     0.3100     0.0557
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1       33     0.3300     0.0574
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       34     0.3400     0.0583
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2       25     0.2500     0.0500
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2       29     0.2900     0.0539
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2       32     0.3200     0.0566
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0       20     0.2000     0.0447
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0       22     0.2200     0.0469
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0       28     0.2800     0.0529
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1       30     0.3000     0.0548
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1       32     0.3200     0.0566
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1       35     0.3500     0.0592
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2       46     0.4600     0.0678
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2       47     0.4700     0.0686
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2       48     0.4800     0.0693
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0       40     0.4000     0.0632
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0       41     0.4100     0.0640
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0       42     0.4200     0.0648
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1       35     0.3500     0.0592
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1       38     0.3800     0.0616
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1       41     0.4100     0.0640
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2       41     0.4100     0.0640
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2       46     0.4600     0.0678
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2       47     0.4700     0.0686
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0       37     0.3700     0.0608
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       38     0.3800     0.0616
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       40     0.4000     0.0632
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1       34     0.3400     0.0583
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1       34     0.3400     0.0583
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1       36     0.3600     0.0600
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2       47     0.4700     0.0686
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       50     0.5000     0.0707
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       50     0.5000     0.0707

============================================================
Proton energy: 1.7025 MeV (1702 keV)
  Total energy deposited : 170.0408 MeV
  Expected electrons     : 65479.6018  (from E/W)
  Summed electrons       : 6539558
  Variants evaluated     : 81
  Central (median) : eff = 0.2200 +/- 0.0469   [beamSpot=BeamSpot_0, threshold=192, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=1, h6=22]
  Lower  (min)     : eff = 0.1400 +/- 0.0374   [beamSpot=BeamSpot_0, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=0, h6=14]
  Upper  (max)     : eff = 0.3100 +/- 0.0557   [beamSpot=BeamSpot_2, threshold=769, stoppingFile=data/stoppingPower96percent.txt, DeIdx=2, h6=31]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0       22     0.2200     0.0469
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0       22     0.2200     0.0469
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0       23     0.2300     0.0480
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1       22     0.2200     0.0469
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1       25     0.2500     0.0500
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1       27     0.2700     0.0520
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2       26     0.2600     0.0510
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2       29     0.2900     0.0539
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2       29     0.2900     0.0539
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0       21     0.2100     0.0458
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0       22     0.2200     0.0469
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0       22     0.2200     0.0469
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1       16     0.1600     0.0400
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1       19     0.1900     0.0436
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1       19     0.1900     0.0436
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2       22     0.2200     0.0469
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2       25     0.2500     0.0500
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2       25     0.2500     0.0500
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0       23     0.2300     0.0480
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0       24     0.2400     0.0490
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0       24     0.2400     0.0490
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1       24     0.2400     0.0490
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1       25     0.2500     0.0500
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1       26     0.2600     0.0510
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2       25     0.2500     0.0500
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2       25     0.2500     0.0500
